T_REC,HARPNUM,MEANPOT,SHRGT45,TOTPOT,USFLUX,MEANJZH,ABSNJZH,SAVNCPP,MEANALP,MEANSHR,TOTUSJZ,TOTUSJH,MEANGAM,MEANGBZ,MEANJZD,AREA_ACR,R_VALUE,MEANGBT,MEANGBH,NOAA_ARS,FlareClass
2011.09.22_16:12:00_TAI,892,16255.25,38.456,1.262167e+24,4.827234e+22,-0.00559197,326.94,20185380000000,-0.00865878,41.555,48938710000000,3636.729,45.934,84.8,-0.26439771,1865.255005,4.565,64.388,39.483,11302,M
2011.09.22_16:12:00_TAI,892,16255.25,38.456,1.262167e+24,4.827234e+22,-0.00559197,326.94,20185380000000,-0.00865878,41.555,48938710000000,3636.729,45.934,84.8,-0.26439771,1865.255005,4.565,64.388,39.483,11302,M
2011.09.22_16:12:00_TAI,892,16255.25,38.456,1.262167e+24,4.827234e+22,-0.00559197,326.94,20185380000000,-0.00865878,41.555,48938710000000,3636.729,45.934,84.8,-0.26439771,1865.255005,4.565,64.388,39.483,11302,M
2011.09.22_16:12:00_TAI,892,16255.25,38.456,1.262167e+24,4.827234e+22,-0.00559197,326.94,20185380000000,-0.00865878,41.555,48938710000000,3636.729,45.934,84.8,-0.26439771,1865.255005,4.565,64.388,39.483,11302,M
2011.09.22_16:12:00_TAI,892,16255.25,38.456,1.262167e+24,4.827234e+22,-0.00559197,326.94,20185380000000,-0.00865878,41.555,48938710000000,3636.729,45.934,84.8,-0.26439771,1865.255005,4.565,64.388,39.483,11302,M
2011.09.22_16:12:00_TAI,892,16255.25,38.456,1.262167e+24,4.827234e+22,-0.00559197,326.94,20185380000000,-0.00865878,41.555,48938710000000,3636.729,45.934,84.8,-0.26439771,1865.255005,4.565,64.388,39.483,11302,M
2011.09.22_16:12:00_TAI,892,16255.25,38.456,1.262167e+24,4.827234e+22,-0.00559197,326.94,20185380000000,-0.00865878,41.555,48938710000000,3636.729,45.934,84.8,-0.26439771,1865.255005,4.565,64.388,39.483,11302,M
2011.09.22_16:12:00_TAI,892,16255.25,38.456,1.262167e+24,4.827234e+22,-0.00559197,326.94,20185380000000,-0.00865878,41.555,48938710000000,3636.729,45.934,84.8,-0.26439771,1865.255005,4.565,64.388,39.483,11302,M
2011.09.22_16:12:00_TAI,892,16255.25,38.456,1.262167e+24,4.827234e+22,-0.00559197,326.94,20185380000000,-0.00865878,41.555,48938710000000,3636.729,45.934,84.8,-0.26439771,1865.255005,4.565,64.388,39.483,11302,M
2011.09.22_16:12:00_TAI,892,16255.25,38.456,1.262167e+24,4.827234e+22,-0.00559197,326.94,20185380000000,-0.00865878,41.555,48938710000000,3636.729,45.934,84.8,-0.26439771,1865.255005,4.565,64.388,39.483,11302,M
2011.09.22_16:12:00_TAI,892,16255.25,38.456,1.262167e+24,4.827234e+22,-0.00559197,326.94,20185380000000,-0.00865878,41.555,48938710000000,3636.729,45.934,84.8,-0.26439771,1865.255005,4.565,64.388,39.483,11302,M
2011.09.22_16:12:00_TAI,892,16255.25,38.456,1.262167e+24,4.827234e+22,-0.00559197,326.94,20185380000000,-0.00865878,41.555,48938710000000,3636.729,45.934,84.8,-0.26439771,1865.255005,4.565,64.388,39.483,11302,M
2011.09.22_16:12:00_TAI,892,16255.25,38.456,1.262167e+24,4.827234e+22,-0.00559197,326.94,20185380000000,-0.00865878,41.555,48938710000000,3636.729,45.934,84.8,-0.26439771,1865.255005,4.565,64.388,39.483,11302,M
2011.09.22_16:12:00_TAI,892,16255.25,38.456,1.262167e+24,4.827234e+22,-0.00559197,326.94,20185380000000,-0.00865878,41.555,48938710000000,3636.729,45.934,84.8,-0.26439771,1865.255005,4.565,64.388,39.483,11302,M
2011.09.22_16:24:00_TAI,892,16224.22,38.302,1.274001e+24,4.868867e+22,-0.00444447,262.784,15918820000000,-0.0069121,41.305,49541250000000,3649.03,45.884,85.185,-0.23523766,1869.635376,4.55,64.846,39.084,11302,M
2011.09.22_16:24:00_TAI,892,16224.22,38.302,1.274001e+24,4.868867e+22,-0.00444447,262.784,15918820000000,-0.0069121,41.305,49541250000000,3649.03,45.884,85.185,-0.23523766,1869.635376,4.55,64.846,39.084,11302,M
2011.09.22_16:24:00_TAI,892,16224.22,38.302,1.274001e+24,4.868867e+22,-0.00444447,262.784,15918820000000,-0.0069121,41.305,49541250000000,3649.03,45.884,85.185,-0.23523766,1869.635376,4.55,64.846,39.084,11302,X
2011.09.22_16:24:00_TAI,892,16224.22,38.302,1.274001e+24,4.868867e+22,-0.00444447,262.784,15918820000000,-0.0069121,41.305,49541250000000,3649.03,45.884,85.185,-0.23523766,1869.635376,4.55,64.846,39.084,11302,M
2011.09.22_16:24:00_TAI,892,16224.22,38.302,1.274001e+24,4.868867e+22,-0.00444447,262.784,15918820000000,-0.0069121,41.305,49541250000000,3649.03,45.884,85.185,-0.23523766,1869.635376,4.55,64.846,39.084,11302,X
2011.09.22_16:24:00_TAI,892,16224.22,38.302,1.274001e+24,4.868867e+22,-0.00444447,262.784,15918820000000,-0.0069121,41.305,49541250000000,3649.03,45.884,85.185,-0.23523766,1869.635376,4.55,64.846,39.084,11302,M
2011.09.22_16:24:00_TAI,892,16224.22,38.302,1.274001e+24,4.868867e+22,-0.00444447,262.784,15918820000000,-0.0069121,41.305,49541250000000,3649.03,45.884,85.185,-0.23523766,1869.635376,4.55,64.846,39.084,11302,M
2011.09.22_16:24:00_TAI,892,16224.22,38.302,1.274001e+24,4.868867e+22,-0.00444447,262.784,15918820000000,-0.0069121,41.305,49541250000000,3649.03,45.884,85.185,-0.23523766,1869.635376,4.55,64.846,39.084,11302,M
2011.09.22_16:24:00_TAI,892,16224.22,38.302,1.274001e+24,4.868867e+22,-0.00444447,262.784,15918820000000,-0.0069121,41.305,49541250000000,3649.03,45.884,85.185,-0.23523766,1869.635376,4.55,64.846,39.084,11302,M
2011.09.22_16:24:00_TAI,892,16224.22,38.302,1.274001e+24,4.868867e+22,-0.00444447,262.784,15918820000000,-0.0069121,41.305,49541250000000,3649.03,45.884,85.185,-0.23523766,1869.635376,4.55,64.846,39.084,11302,M
2011.09.22_16:24:00_TAI,892,16224.22,38.302,1.274001e+24,4.868867e+22,-0.00444447,262.784,15918820000000,-0.0069121,41.305,49541250000000,3649.03,45.884,85.185,-0.23523766,1869.635376,4.55,64.846,39.084,11302,M
2011.09.22_16:24:00_TAI,892,16224.22,38.302,1.274001e+24,4.868867e+22,-0.00444447,262.784,15918820000000,-0.0069121,41.305,49541250000000,3649.03,45.884,85.185,-0.23523766,1869.635376,4.55,64.846,39.084,11302,M
2011.09.22_16:24:00_TAI,892,16224.22,38.302,1.274001e+24,4.868867e+22,-0.00444447,262.784,15918820000000,-0.0069121,41.305,49541250000000,3649.03,45.884,85.185,-0.23523766,1869.635376,4.55,64.846,39.084,11302,M
2011.09.22_16:24:00_TAI,892,16224.22,38.302,1.274001e+24,4.868867e+22,-0.00444447,262.784,15918820000000,-0.0069121,41.305,49541250000000,3649.03,45.884,85.185,-0.23523766,1869.635376,4.55,64.846,39.084,11302,M
2011.09.22_16:24:00_TAI,892,16224.22,38.302,1.274001e+24,4.868867e+22,-0.00444447,262.784,15918820000000,-0.0069121,41.305,49541250000000,3649.03,45.884,85.185,-0.23523766,1869.635376,4.55,64.846,39.084,11302,M
2011.09.22_16:24:00_TAI,892,16224.22,38.302,1.274001e+24,4.868867e+22,-0.00444447,262.784,15918820000000,-0.0069121,41.305,49541250000000,3649.03,45.884,85.185,-0.23523766,1869.635376,4.55,64.846,39.084,11302,M
2011.09.22_16:24:00_TAI,892,16224.22,38.302,1.274001e+24,4.868867e+22,-0.00444447,262.784,15918820000000,-0.0069121,41.305,49541250000000,3649.03,45.884,85.185,-0.23523766,1869.635376,4.55,64.846,39.084,11302,M
2011.09.22_16:24:00_TAI,892,16224.22,38.302,1.274001e+24,4.868867e+22,-0.00444447,262.784,15918820000000,-0.0069121,41.305,49541250000000,3649.03,45.884,85.185,-0.23523766,1869.635376,4.55,64.846,39.084,11302,M
2011.09.22_16:24:00_TAI,892,16224.22,38.302,1.274001e+24,4.868867e+22,-0.00444447,262.784,15918820000000,-0.0069121,41.305,49541250000000,3649.03,45.884,85.185,-0.23523766,1869.635376,4.55,64.846,39.084,11302,M
2011.09.22_16:36:00_TAI,892,16112.94,37.896,1.289935e+24,4.979098e+22,-0.00309721,186.703,12275720000000,-0.00478659,41.362,52258560000000,3874.003,45.521,93.386,-0.13197845,1871.994507,4.574,69.717,40.756,11302,M
2011.09.22_16:36:00_TAI,892,16112.94,37.896,1.289935e+24,4.979098e+22,-0.00309721,186.703,12275720000000,-0.00478659,41.362,52258560000000,3874.003,45.521,93.386,-0.13197845,1871.994507,4.574,69.717,40.756,11302,M
2011.09.22_16:36:00_TAI,892,16112.94,37.896,1.289935e+24,4.979098e+22,-0.00309721,186.703,12275720000000,-0.00478659,41.362,52258560000000,3874.003,45.521,93.386,-0.13197845,1871.994507,4.574,69.717,40.756,11302,X
2011.09.22_16:36:00_TAI,892,16112.94,37.896,1.289935e+24,4.979098e+22,-0.00309721,186.703,12275720000000,-0.00478659,41.362,52258560000000,3874.003,45.521,93.386,-0.13197845,1871.994507,4.574,69.717,40.756,11302,M
2011.09.22_16:36:00_TAI,892,16112.94,37.896,1.289935e+24,4.979098e+22,-0.00309721,186.703,12275720000000,-0.00478659,41.362,52258560000000,3874.003,45.521,93.386,-0.13197845,1871.994507,4.574,69.717,40.756,11302,X
2011.09.22_16:36:00_TAI,892,16112.94,37.896,1.289935e+24,4.979098e+22,-0.00309721,186.703,12275720000000,-0.00478659,41.362,52258560000000,3874.003,45.521,93.386,-0.13197845,1871.994507,4.574,69.717,40.756,11302,M
2011.09.22_16:36:00_TAI,892,16112.94,37.896,1.289935e+24,4.979098e+22,-0.00309721,186.703,12275720000000,-0.00478659,41.362,52258560000000,3874.003,45.521,93.386,-0.13197845,1871.994507,4.574,69.717,40.756,11302,M
2011.09.22_16:36:00_TAI,892,16112.94,37.896,1.289935e+24,4.979098e+22,-0.00309721,186.703,12275720000000,-0.00478659,41.362,52258560000000,3874.003,45.521,93.386,-0.13197845,1871.994507,4.574,69.717,40.756,11302,M
2011.09.22_16:36:00_TAI,892,16112.94,37.896,1.289935e+24,4.979098e+22,-0.00309721,186.703,12275720000000,-0.00478659,41.362,52258560000000,3874.003,45.521,93.386,-0.13197845,1871.994507,4.574,69.717,40.756,11302,M
2011.09.22_16:36:00_TAI,892,16112.94,37.896,1.289935e+24,4.979098e+22,-0.00309721,186.703,12275720000000,-0.00478659,41.362,52258560000000,3874.003,45.521,93.386,-0.13197845,1871.994507,4.574,69.717,40.756,11302,M
2011.09.22_16:36:00_TAI,892,16112.94,37.896,1.289935e+24,4.979098e+22,-0.00309721,186.703,12275720000000,-0.00478659,41.362,52258560000000,3874.003,45.521,93.386,-0.13197845,1871.994507,4.574,69.717,40.756,11302,M
2011.09.22_16:36:00_TAI,892,16112.94,37.896,1.289935e+24,4.979098e+22,-0.00309721,186.703,12275720000000,-0.00478659,41.362,52258560000000,3874.003,45.521,93.386,-0.13197845,1871.994507,4.574,69.717,40.756,11302,M
2011.09.22_16:36:00_TAI,892,16112.94,37.896,1.289935e+24,4.979098e+22,-0.00309721,186.703,12275720000000,-0.00478659,41.362,52258560000000,3874.003,45.521,93.386,-0.13197845,1871.994507,4.574,69.717,40.756,11302,M
2011.09.22_16:36:00_TAI,892,16112.94,37.896,1.289935e+24,4.979098e+22,-0.00309721,186.703,12275720000000,-0.00478659,41.362,52258560000000,3874.003,45.521,93.386,-0.13197845,1871.994507,4.574,69.717,40.756,11302,M
2011.09.22_16:36:00_TAI,892,16112.94,37.896,1.289935e+24,4.979098e+22,-0.00309721,186.703,12275720000000,-0.00478659,41.362,52258560000000,3874.003,45.521,93.386,-0.13197845,1871.994507,4.574,69.717,40.756,11302,M
2011.09.22_16:36:00_TAI,892,16112.94,37.896,1.289935e+24,4.979098e+22,-0.00309721,186.703,12275720000000,-0.00478659,41.362,52258560000000,3874.003,45.521,93.386,-0.13197845,1871.994507,4.574,69.717,40.756,11302,M
2011.09.22_16:36:00_TAI,892,16112.94,37.896,1.289935e+24,4.979098e+22,-0.00309721,186.703,12275720000000,-0.00478659,41.362,52258560000000,3874.003,45.521,93.386,-0.13197845,1871.994507,4.574,69.717,40.756,11302,M
2011.09.22_16:36:00_TAI,892,16112.94,37.896,1.289935e+24,4.979098e+22,-0.00309721,186.703,12275720000000,-0.00478659,41.362,52258560000000,3874.003,45.521,93.386,-0.13197845,1871.994507,4.574,69.717,40.756,11302,M
2011.09.22_16:36:00_TAI,892,16112.94,37.896,1.289935e+24,4.979098e+22,-0.00309721,186.703,12275720000000,-0.00478659,41.362,52258560000000,3874.003,45.521,93.386,-0.13197845,1871.994507,4.574,69.717,40.756,11302,M
2011.09.22_16:48:00_TAI,892,16157.75,38.538,1.314336e+24,5.02389e+22,-0.00584765,358.169,23285820000000,-0.00911171,41.433,51960110000000,3796.733,45.795,88.974,-0.15519069,1879.281616,4.635,67.405,40.06,11302,M
2011.09.22_16:48:00_TAI,892,16157.75,38.538,1.314336e+24,5.02389e+22,-0.00584765,358.169,23285820000000,-0.00911171,41.433,51960110000000,3796.733,45.795,88.974,-0.15519069,1879.281616,4.635,67.405,40.06,11302,M
2011.09.22_16:48:00_TAI,892,16157.75,38.538,1.314336e+24,5.02389e+22,-0.00584765,358.169,23285820000000,-0.00911171,41.433,51960110000000,3796.733,45.795,88.974,-0.15519069,1879.281616,4.635,67.405,40.06,11302,X
2011.09.22_16:48:00_TAI,892,16157.75,38.538,1.314336e+24,5.02389e+22,-0.00584765,358.169,23285820000000,-0.00911171,41.433,51960110000000,3796.733,45.795,88.974,-0.15519069,1879.281616,4.635,67.405,40.06,11302,M
2011.09.22_16:48:00_TAI,892,16157.75,38.538,1.314336e+24,5.02389e+22,-0.00584765,358.169,23285820000000,-0.00911171,41.433,51960110000000,3796.733,45.795,88.974,-0.15519069,1879.281616,4.635,67.405,40.06,11302,X
2011.09.22_16:48:00_TAI,892,16157.75,38.538,1.314336e+24,5.02389e+22,-0.00584765,358.169,23285820000000,-0.00911171,41.433,51960110000000,3796.733,45.795,88.974,-0.15519069,1879.281616,4.635,67.405,40.06,11302,M
2011.09.22_16:48:00_TAI,892,16157.75,38.538,1.314336e+24,5.02389e+22,-0.00584765,358.169,23285820000000,-0.00911171,41.433,51960110000000,3796.733,45.795,88.974,-0.15519069,1879.281616,4.635,67.405,40.06,11302,M
2011.09.22_16:48:00_TAI,892,16157.75,38.538,1.314336e+24,5.02389e+22,-0.00584765,358.169,23285820000000,-0.00911171,41.433,51960110000000,3796.733,45.795,88.974,-0.15519069,1879.281616,4.635,67.405,40.06,11302,M
2011.09.22_16:48:00_TAI,892,16157.75,38.538,1.314336e+24,5.02389e+22,-0.00584765,358.169,23285820000000,-0.00911171,41.433,51960110000000,3796.733,45.795,88.974,-0.15519069,1879.281616,4.635,67.405,40.06,11302,M
2011.09.22_16:48:00_TAI,892,16157.75,38.538,1.314336e+24,5.02389e+22,-0.00584765,358.169,23285820000000,-0.00911171,41.433,51960110000000,3796.733,45.795,88.974,-0.15519069,1879.281616,4.635,67.405,40.06,11302,M
2011.09.22_16:48:00_TAI,892,16157.75,38.538,1.314336e+24,5.02389e+22,-0.00584765,358.169,23285820000000,-0.00911171,41.433,51960110000000,3796.733,45.795,88.974,-0.15519069,1879.281616,4.635,67.405,40.06,11302,M
2011.09.22_16:48:00_TAI,892,16157.75,38.538,1.314336e+24,5.02389e+22,-0.00584765,358.169,23285820000000,-0.00911171,41.433,51960110000000,3796.733,45.795,88.974,-0.15519069,1879.281616,4.635,67.405,40.06,11302,M
2011.09.22_16:48:00_TAI,892,16157.75,38.538,1.314336e+24,5.02389e+22,-0.00584765,358.169,23285820000000,-0.00911171,41.433,51960110000000,3796.733,45.795,88.974,-0.15519069,1879.281616,4.635,67.405,40.06,11302,M
2011.09.22_16:48:00_TAI,892,16157.75,38.538,1.314336e+24,5.02389e+22,-0.00584765,358.169,23285820000000,-0.00911171,41.433,51960110000000,3796.733,45.795,88.974,-0.15519069,1879.281616,4.635,67.405,40.06,11302,M
2011.09.22_16:48:00_TAI,892,16157.75,38.538,1.314336e+24,5.02389e+22,-0.00584765,358.169,23285820000000,-0.00911171,41.433,51960110000000,3796.733,45.795,88.974,-0.15519069,1879.281616,4.635,67.405,40.06,11302,M
2011.09.22_16:48:00_TAI,892,16157.75,38.538,1.314336e+24,5.02389e+22,-0.00584765,358.169,23285820000000,-0.00911171,41.433,51960110000000,3796.733,45.795,88.974,-0.15519069,1879.281616,4.635,67.405,40.06,11302,M
2011.09.22_16:48:00_TAI,892,16157.75,38.538,1.314336e+24,5.02389e+22,-0.00584765,358.169,23285820000000,-0.00911171,41.433,51960110000000,3796.733,45.795,88.974,-0.15519069,1879.281616,4.635,67.405,40.06,11302,M
2011.09.22_16:48:00_TAI,892,16157.75,38.538,1.314336e+24,5.02389e+22,-0.00584765,358.169,23285820000000,-0.00911171,41.433,51960110000000,3796.733,45.795,88.974,-0.15519069,1879.281616,4.635,67.405,40.06,11302,M
2011.09.22_16:48:00_TAI,892,16157.75,38.538,1.314336e+24,5.02389e+22,-0.00584765,358.169,23285820000000,-0.00911171,41.433,51960110000000,3796.733,45.795,88.974,-0.15519069,1879.281616,4.635,67.405,40.06,11302,M
2011.09.22_17:00:00_TAI,892,16064.92,38.499,1.336654e+24,5.111946e+22,-0.0052863,331.187,19051010000000,-0.00830847,41.589,53910390000000,3898.515,45.765,85.722,-0.28797525,1902.869629,4.691,66.048,39.837,11302,M
2011.09.22_17:00:00_TAI,892,16064.92,38.499,1.336654e+24,5.111946e+22,-0.0052863,331.187,19051010000000,-0.00830847,41.589,53910390000000,3898.515,45.765,85.722,-0.28797525,1902.869629,4.691,66.048,39.837,11302,M
2011.09.22_17:00:00_TAI,892,16064.92,38.499,1.336654e+24,5.111946e+22,-0.0052863,331.187,19051010000000,-0.00830847,41.589,53910390000000,3898.515,45.765,85.722,-0.28797525,1902.869629,4.691,66.048,39.837,11302,X
2011.09.22_17:00:00_TAI,892,16064.92,38.499,1.336654e+24,5.111946e+22,-0.0052863,331.187,19051010000000,-0.00830847,41.589,53910390000000,3898.515,45.765,85.722,-0.28797525,1902.869629,4.691,66.048,39.837,11302,M
2011.09.22_17:00:00_TAI,892,16064.92,38.499,1.336654e+24,5.111946e+22,-0.0052863,331.187,19051010000000,-0.00830847,41.589,53910390000000,3898.515,45.765,85.722,-0.28797525,1902.869629,4.691,66.048,39.837,11302,X
2011.09.22_17:00:00_TAI,892,16064.92,38.499,1.336654e+24,5.111946e+22,-0.0052863,331.187,19051010000000,-0.00830847,41.589,53910390000000,3898.515,45.765,85.722,-0.28797525,1902.869629,4.691,66.048,39.837,11302,M
2011.09.22_17:00:00_TAI,892,16064.92,38.499,1.336654e+24,5.111946e+22,-0.0052863,331.187,19051010000000,-0.00830847,41.589,53910390000000,3898.515,45.765,85.722,-0.28797525,1902.869629,4.691,66.048,39.837,11302,M
2011.09.22_17:00:00_TAI,892,16064.92,38.499,1.336654e+24,5.111946e+22,-0.0052863,331.187,19051010000000,-0.00830847,41.589,53910390000000,3898.515,45.765,85.722,-0.28797525,1902.869629,4.691,66.048,39.837,11302,M
2011.09.22_17:00:00_TAI,892,16064.92,38.499,1.336654e+24,5.111946e+22,-0.0052863,331.187,19051010000000,-0.00830847,41.589,53910390000000,3898.515,45.765,85.722,-0.28797525,1902.869629,4.691,66.048,39.837,11302,M
2011.09.22_17:00:00_TAI,892,16064.92,38.499,1.336654e+24,5.111946e+22,-0.0052863,331.187,19051010000000,-0.00830847,41.589,53910390000000,3898.515,45.765,85.722,-0.28797525,1902.869629,4.691,66.048,39.837,11302,M
2011.09.22_17:00:00_TAI,892,16064.92,38.499,1.336654e+24,5.111946e+22,-0.0052863,331.187,19051010000000,-0.00830847,41.589,53910390000000,3898.515,45.765,85.722,-0.28797525,1902.869629,4.691,66.048,39.837,11302,M
2011.09.22_17:00:00_TAI,892,16064.92,38.499,1.336654e+24,5.111946e+22,-0.0052863,331.187,19051010000000,-0.00830847,41.589,53910390000000,3898.515,45.765,85.722,-0.28797525,1902.869629,4.691,66.048,39.837,11302,M
2011.09.22_17:00:00_TAI,892,16064.92,38.499,1.336654e+24,5.111946e+22,-0.0052863,331.187,19051010000000,-0.00830847,41.589,53910390000000,3898.515,45.765,85.722,-0.28797525,1902.869629,4.691,66.048,39.837,11302,M
2011.09.22_17:00:00_TAI,892,16064.92,38.499,1.336654e+24,5.111946e+22,-0.0052863,331.187,19051010000000,-0.00830847,41.589,53910390000000,3898.515,45.765,85.722,-0.28797525,1902.869629,4.691,66.048,39.837,11302,M
2011.09.22_17:00:00_TAI,892,16064.92,38.499,1.336654e+24,5.111946e+22,-0.0052863,331.187,19051010000000,-0.00830847,41.589,53910390000000,3898.515,45.765,85.722,-0.28797525,1902.869629,4.691,66.048,39.837,11302,M
2011.09.22_17:00:00_TAI,892,16064.92,38.499,1.336654e+24,5.111946e+22,-0.0052863,331.187,19051010000000,-0.00830847,41.589,53910390000000,3898.515,45.765,85.722,-0.28797525,1902.869629,4.691,66.048,39.837,11302,M
2011.09.22_17:00:00_TAI,892,16064.92,38.499,1.336654e+24,5.111946e+22,-0.0052863,331.187,19051010000000,-0.00830847,41.589,53910390000000,3898.515,45.765,85.722,-0.28797525,1902.869629,4.691,66.048,39.837,11302,M
2011.09.22_17:00:00_TAI,892,16064.92,38.499,1.336654e+24,5.111946e+22,-0.0052863,331.187,19051010000000,-0.00830847,41.589,53910390000000,3898.515,45.765,85.722,-0.28797525,1902.869629,4.691,66.048,39.837,11302,M
2011.09.22_17:00:00_TAI,892,16064.92,38.499,1.336654e+24,5.111946e+22,-0.0052863,331.187,19051010000000,-0.00830847,41.589,53910390000000,3898.515,45.765,85.722,-0.28797525,1902.869629,4.691,66.048,39.837,11302,M
2011.10.19_22:12:00_TAI,940,6514.708,22.115,8.817503e+23,6.830633e+22,-0.0014559,148.373,6244426000000,-0.00354587,32.023,77638780000000,3584.584,37.383,95.501,0.00040144,2400.968506,4.373,92.173,41.821,11314,M
2011.10.19_22:12:00_TAI,940,6514.708,22.115,8.817503e+23,6.830633e+22,-0.0014559,148.373,6244426000000,-0.00354587,32.023,77638780000000,3584.584,37.383,95.501,0.00040144,2400.968506,4.373,92.173,41.821,11319,M
2011.10.19_22:24:00_TAI,940,6461.397,21.936,8.82927e+23,6.853929e+22,-0.00148877,153.181,5656181000000,-0.00366449,31.938,78004320000000,3591.928,37.224,95.009,0.00043193,2391.651611,4.384,91.648,41.484,11314,M
2011.10.19_22:24:00_TAI,940,6461.397,21.936,8.82927e+23,6.853929e+22,-0.00148877,153.181,5656181000000,-0.00366449,31.938,78004320000000,3591.928,37.224,95.009,0.00043193,2391.651611,4.384,91.648,41.484,11319,M
2011.10.19_22:36:00_TAI,940,6390.531,22.107,8.84582e+23,6.876323e+22,-0.00150665,157.035,7487118000000,-0.00376136,31.992,77767770000000,3561.655,37.333,94.306,0.0728506,2380.251465,4.406,90.998,41.094,11314,M
2011.10.19_22:36:00_TAI,940,6390.531,22.107,8.84582e+23,6.876323e+22,-0.00150665,157.035,7487118000000,-0.00376136,31.992,77767770000000,3561.655,37.333,94.306,0.0728506,2380.251465,4.406,90.998,41.094,11319,M
2011.10.19_22:48:00_TAI,940,6297.109,21.767,8.865025e+23,6.926175e+22,-0.00149473,158.441,8020252000000,-0.00379299,31.822,78570150000000,3567.074,37.281,93.731,0.07490621,2371.713623,4.392,90.392,40.86,11314,M
2011.10.19_22:48:00_TAI,940,6297.109,21.767,8.865025e+23,6.926175e+22,-0.00149473,158.441,8020252000000,-0.00379299,31.822,78570150000000,3567.074,37.281,93.731,0.07490621,2371.713623,4.392,90.392,40.86,11319,M
2011.10.19_23:00:00_TAI,940,6198.333,22.108,8.88402e+23,6.978108e+22,-0.00126135,136.123,6271731000000,-0.00325236,32.042,79210500000000,3558.685,37.409,93.196,0.11138926,2373.658691,4.361,89.846,40.374,11314,M
2011.10.19_23:00:00_TAI,940,6198.333,22.108,8.88402e+23,6.978108e+22,-0.00126135,136.123,6271731000000,-0.00325236,32.042,79210500000000,3558.685,37.409,93.196,0.11138926,2373.658691,4.361,89.846,40.374,11319,M
2011.10.19_23:12:00_TAI,940,6134.729,21.476,8.803451e+23,7.001527e+22,-0.00125185,135.266,5101456000000,-0.00322896,31.59,78096640000000,3532.724,36.953,92.928,0.05109101,2354.138184,4.34,89.724,39.982,11314,M
2011.10.19_23:12:00_TAI,940,6134.729,21.476,8.803451e+23,7.001527e+22,-0.00125185,135.266,5101456000000,-0.00322896,31.59,78096640000000,3532.724,36.953,92.928,0.05109101,2354.138184,4.34,89.724,39.982,11319,M
2011.10.19_23:24:00_TAI,940,6045.739,21.356,8.785181e+23,7.060939e+22,-0.00119643,130.91,5239363000000,-0.00311324,31.491,79440460000000,3576.21,36.996,92.536,0.06856829,2352.725098,4.369,89.339,39.987,11314,M
2011.10.19_23:24:00_TAI,940,6045.739,21.356,8.785181e+23,7.060939e+22,-0.00119643,130.91,5239363000000,-0.00311324,31.491,79440460000000,3576.21,36.996,92.536,0.06856829,2352.725098,4.369,89.339,39.987,11319,M
2011.10.19_23:36:00_TAI,940,6036.723,21.334,8.764065e+23,7.060505e+22,-0.00134108,146.603,6546765000000,-0.00348663,31.435,78401430000000,3543.788,36.915,92.31,0.06755337,2346.097412,4.355,89.127,39.757,11314,M
2011.10.19_23:36:00_TAI,940,6036.723,21.334,8.764065e+23,7.060505e+22,-0.00134108,146.603,6546765000000,-0.00348663,31.435,78401430000000,3543.788,36.915,92.31,0.06755337,2346.097412,4.355,89.127,39.757,11319,M
2011.10.19_23:48:00_TAI,940,6000.929,21.152,8.76669e+23,7.086496e+22,-0.00120791,132.871,5710226000000,-0.00315718,31.384,78543050000000,3555.253,36.853,91.748,0.08012743,2336.273926,4.387,88.493,39.573,11314,M
2011.10.19_23:48:00_TAI,940,6000.929,21.152,8.76669e+23,7.086496e+22,-0.00120791,132.871,5710226000000,-0.00315718,31.384,78543050000000,3555.253,36.853,91.748,0.08012743,2336.273926,4.387,88.493,39.573,11319,M
2012.09.11_05:12:00_TAI,1999,1895.479,5.572,1.779893e+23,4.792904e+22,0.00198644,140.442,11103150000000,0.00618854,19.482,32239600000000,1649.03,25.757,69.546,-0.02911826,704.40564,3.554,66.44,27.32,11564,M
2012.09.11_05:24:00_TAI,1999,1889.229,5.45,1.751644e+23,4.73815e+22,0.00201705,140.816,12497010000000,0.00628999,19.224,30313540000000,1566.917,25.721,68.541,-0.0413801,692.337402,3.484,65.49,27.072,11564,M
2012.09.11_05:36:00_TAI,1999,1851.26,5.526,1.729004e+23,4.722576e+22,0.00191159,134.421,11351260000000,0.00608134,19.224,29917710000000,1545.088,25.747,67.326,-0.09812143,694.396423,3.557,64.302,26.676,11564,M
2012.09.11_05:48:00_TAI,1999,1842.979,5.795,1.743763e+23,4.722908e+22,0.00177777,126.654,11262630000000,0.00576214,19.435,30482490000000,1557.182,26.33,66.556,-0.02356843,697.962769,3.571,63.273,27.142,11564,M
2012.09.11_06:00:00_TAI,1999,1829.826,5.673,1.733044e+23,4.710986e+22,0.00211106,150.551,13596900000000,0.00690527,19.221,29974680000000,1527.988,26.295,65.985,-0.07727724,690.770142,3.468,62.544,26.791,11564,M
2012.09.11_06:12:00_TAI,1999,1808.904,5.906,1.751113e+23,4.773747e+22,0.00173526,126.481,12113030000000,0.00576389,19.53,30567060000000,1522.214,26.411,65.843,0.01241323,684.826904,3.518,62.186,26.801,11564,M
