,T_REC,HARPNUM,MEANPOT,SHRGT45,TOTPOT,USFLUX,MEANJZH,ABSNJZH,SAVNCPP,MEANALP,MEANSHR,TOTUSJZ,TOTUSJH,MEANGAM,MEANGBZ,MEANJZD,AREA_ACR,R_VALUE,MEANGBT,MEANGBH,NOAA_ARS,flrID,flareClass,linkedCMETime,linkedCME,linkedSEPTime,linkedSEP
0,2011-09-22 15:24:00,856,5144.339,16.305,5.679985e+23,5.579171e+22,0.00539458,448.495,18603090000000,0.0142526,29.721,64824080000000,3338.745,35.38,99.388,0.07581525,1895.952393,4.669,94.341,44.149,11295,,,,,,
1,2011-09-22 15:24:00,856,5144.339,16.305,5.679985e+23,5.579171e+22,0.00539458,448.495,18603090000000,0.0142526,29.721,64824080000000,3338.745,35.38,99.388,0.07581525,1895.952393,4.669,94.341,44.149,11296,,,,,,
2,2011-09-22 15:24:00,856,5144.339,16.305,5.679985e+23,5.579171e+22,0.00539458,448.495,18603090000000,0.0142526,29.721,64824080000000,3338.745,35.38,99.388,0.07581525,1895.952393,4.669,94.341,44.149,11298,,,,,,
3,2011-09-22 15:36:00,856,5218.502,16.082,5.634971e+23,5.535431e+22,0.00566352,460.473,19895990000000,0.01465721,29.625,62786060000000,3269.426,35.153,99.852,0.07201654,1889.164917,4.682,95.04,44.275,11295,,,,,,
4,2011-09-22 15:36:00,856,5218.502,16.082,5.634971e+23,5.535431e+22,0.00566352,460.473,19895990000000,0.01465721,29.625,62786060000000,3269.426,35.153,99.852,0.07201654,1889.164917,4.682,95.04,44.275,11296,,,,,,
5,2011-09-22 15:36:00,856,5218.502,16.082,5.634971e+23,5.535431e+22,0.00566352,460.473,19895990000000,0.01465721,29.625,62786060000000,3269.426,35.153,99.852,0.07201654,1889.164917,4.682,95.04,44.275,11298,,,,,,
6,2011-09-22 15:48:00,856,5273.436,16.332,5.687916e+23,5.520494e+22,0.00566833,460.353,20779760000000,0.01468663,29.712,63736900000000,3276.43,35.353,100.372,0.05770396,1877.125122,4.683,95.337,44.425,11295,,,,,,
7,2011-09-22 15:48:00,856,5273.436,16.332,5.687916e+23,5.520494e+22,0.00566833,460.353,20779760000000,0.01468663,29.712,63736900000000,3276.43,35.353,100.372,0.05770396,1877.125122,4.683,95.337,44.425,11296,,,,,,
8,2011-09-22 15:48:00,856,5273.436,16.332,5.687916e+23,5.520494e+22,0.00566833,460.353,20779760000000,0.01468663,29.712,63736900000000,3276.43,35.353,100.372,0.05770396,1877.125122,4.683,95.337,44.425,11298,,,,,,
9,2011-09-22 16:00:00,856,5387.168,16.685,5.766875e+23,5.490284e+22,0.00533933,430.382,17495010000000,0.01373335,30.017,63505680000000,3257.02,35.637,100.636,0.04787413,1881.762573,4.68,95.299,44.581,11295,,,,,,
10,2011-09-22 16:00:00,856,5387.168,16.685,5.766875e+23,5.490284e+22,0.00533933,430.382,17495010000000,0.01373335,30.017,63505680000000,3257.02,35.637,100.636,0.04787413,1881.762573,4.68,95.299,44.581,11296,,,,,,
11,2011-09-22 16:00:00,856,5387.168,16.685,5.766875e+23,5.490284e+22,0.00533933,430.382,17495010000000,0.01373335,30.017,63505680000000,3257.02,35.637,100.636,0.04787413,1881.762573,4.68,95.299,44.581,11298,,,,,,
12,2011-09-22 16:12:00,856,5406.971,16.602,5.703053e+23,5.487273e+22,0.00567234,450.503,19032780000000,0.01429725,29.802,63061480000000,3283.595,35.396,100.978,0.02045038,1882.471558,4.69,96.093,44.814,11295,,,,,,
13,2011-09-22 16:12:00,856,5406.971,16.602,5.703053e+23,5.487273e+22,0.00567234,450.503,19032780000000,0.01429725,29.802,63061480000000,3283.595,35.396,100.978,0.02045038,1882.471558,4.69,96.093,44.814,11296,,,,,,
14,2011-09-22 16:12:00,856,5406.971,16.602,5.703053e+23,5.487273e+22,0.00567234,450.503,19032780000000,0.01429725,29.802,63061480000000,3283.595,35.396,100.978,0.02045038,1882.471558,4.69,96.093,44.814,11298,,,,,,
15,2011-09-22 16:24:00,856,5495.225,16.493,5.68543e+23,5.445041e+22,0.00552716,430.577,17718630000000,0.01368315,29.821,61795130000000,3243.108,35.293,101.162,-0.00211103,1876.022461,4.658,96.644,44.968,11295,,,,,,
16,2011-09-22 16:24:00,856,5495.225,16.493,5.68543e+23,5.445041e+22,0.00552716,430.577,17718630000000,0.01368315,29.821,61795130000000,3243.108,35.293,101.162,-0.00211103,1876.022461,4.658,96.644,44.968,11296,,,,,,
17,2011-09-22 16:24:00,856,5495.225,16.493,5.68543e+23,5.445041e+22,0.00552716,430.577,17718630000000,0.01368315,29.821,61795130000000,3243.108,35.293,101.162,-0.00211103,1876.022461,4.658,96.644,44.968,11298,,,,,,
18,2011-09-22 16:36:00,856,5560.621,16.454,5.705828e+23,5.448978e+22,0.00563691,435.53,18454650000000,0.01380318,29.849,62678550000000,3285.734,35.126,102.14,-0.01166545,1866.44458,4.67,97.17,45.56,11295,,,,,,
19,2011-09-22 16:36:00,856,5560.621,16.454,5.705828e+23,5.448978e+22,0.00563691,435.53,18454650000000,0.01380318,29.849,62678550000000,3285.734,35.126,102.14,-0.01166545,1866.44458,4.67,97.17,45.56,11296,,,,,,
20,2011-09-22 16:36:00,856,5560.621,16.454,5.705828e+23,5.448978e+22,0.00563691,435.53,18454650000000,0.01380318,29.849,62678550000000,3285.734,35.126,102.14,-0.01166545,1866.44458,4.67,97.17,45.56,11298,,,,,,
21,2011-09-22 16:48:00,856,5545.622,16.617,5.659357e+23,5.458333e+22,0.00547949,421.049,18975860000000,0.01327737,29.865,62819350000000,3301.163,34.967,101.906,-0.0297165,1856.099121,4.633,97.163,45.371,11295,,,,,,
22,2011-09-22 16:48:00,856,5545.622,16.617,5.659357e+23,5.458333e+22,0.00547949,421.049,18975860000000,0.01327737,29.865,62819350000000,3301.163,34.967,101.906,-0.0297165,1856.099121,4.633,97.163,45.371,11296,,,,,,
23,2011-09-22 16:48:00,856,5545.622,16.617,5.659357e+23,5.458333e+22,0.00547949,421.049,18975860000000,0.01327737,29.865,62819350000000,3301.163,34.967,101.906,-0.0297165,1856.099121,4.633,97.163,45.371,11298,,,,,,
24,2011-09-22 17:00:00,856,5629.683,16.735,5.716134e+23,5.462495e+22,0.0053988,412.765,17664360000000,0.01296091,29.94,62830600000000,3303.321,35.033,102.669,-0.05229211,1848.330811,4.667,97.409,45.428,11295,,,,,,
25,2011-09-22 17:00:00,856,5629.683,16.735,5.716134e+23,5.462495e+22,0.0053988,412.765,17664360000000,0.01296091,29.94,62830600000000,3303.321,35.033,102.669,-0.05229211,1848.330811,4.667,97.409,45.428,11296,,,,,,
26,2011-09-22 17:00:00,856,5629.683,16.735,5.716134e+23,5.462495e+22,0.0053988,412.765,17664360000000,0.01296091,29.94,62830600000000,3303.321,35.033,102.669,-0.05229211,1848.330811,4.667,97.409,45.428,11298,,,,,,
27,2011-09-22 15:24:00,892,15898.81,38.473,1.2176e+24,4.680664e+22,-0.00546341,315.053,17663630000000,-0.00868945,41.568,48232560000000,3482.589,46.22,85.383,-0.23374785,1810.498413,4.49,64.817,39.678,11302,2011-09-24 09:21:00,X,2011-09-24 10:24:00,CME,2011-09-24 11:50:00,SEP
28,2011-09-22 15:24:00,892,15898.81,38.473,1.2176e+24,4.680664e+22,-0.00546341,315.053,17663630000000,-0.00868945,41.568,48232560000000,3482.589,46.22,85.383,-0.23374785,1810.498413,4.49,64.817,39.678,11302,2011-09-24 09:21:00,X,2011-09-24 10:24:00,CME,2011-09-24 11:50:00,SEP
29,2011-09-22 15:24:00,892,15898.81,38.473,1.2176e+24,4.680664e+22,-0.00546341,315.053,17663630000000,-0.00868945,41.568,48232560000000,3482.589,46.22,85.383,-0.23374785,1810.498413,4.49,64.817,39.678,11302,2011-09-24 12:33:00,M,,,,
31,2011-09-22 15:36:00,892,15780.69,37.718,1.213458e+24,4.715376e+22,-0.00607546,351.775,19150450000000,-0.00958639,41.376,48377050000000,3574.13,45.776,91.145,0.028771,1819.475708,4.492,67.388,39.753,11302,2011-09-24 09:21:00,X,2011-09-24 10:24:00,CME,2011-09-24 11:50:00,SEP
32,2011-09-22 15:36:00,892,15780.69,37.718,1.213458e+24,4.715376e+22,-0.00607546,351.775,19150450000000,-0.00958639,41.376,48377050000000,3574.13,45.776,91.145,0.028771,1819.475708,4.492,67.388,39.753,11302,2011-09-24 09:21:00,X,2011-09-24 10:24:00,CME,2011-09-24 11:50:00,SEP
33,2011-09-22 15:36:00,892,15780.69,37.718,1.213458e+24,4.715376e+22,-0.00607546,351.775,19150450000000,-0.00958639,41.376,48377050000000,3574.13,45.776,91.145,0.028771,1819.475708,4.492,67.388,39.753,11302,2011-09-24 12:33:00,M,,,,
35,2011-09-22 15:48:00,892,16038.75,38.907,1.234196e+24,4.725952e+22,-0.00571179,330.952,15526380000000,-0.00893699,42.058,49482400000000,3543.614,46.225,87.724,-0.21412453,1840.786133,4.51,65.33,40.03,11302,2011-09-24 09:21:00,X,2011-09-24 10:24:00,CME,2011-09-24 11:50:00,SEP
36,2011-09-22 15:48:00,892,16038.75,38.907,1.234196e+24,4.725952e+22,-0.00571179,330.952,15526380000000,-0.00893699,42.058,49482400000000,3543.614,46.225,87.724,-0.21412453,1840.786133,4.51,65.33,40.03,11302,2011-09-24 09:21:00,X,2011-09-24 10:24:00,CME,2011-09-24 11:50:00,SEP
37,2011-09-22 15:48:00,892,16038.75,38.907,1.234196e+24,4.725952e+22,-0.00571179,330.952,15526380000000,-0.00893699,42.058,49482400000000,3543.614,46.225,87.724,-0.21412453,1840.786133,4.51,65.33,40.03,11302,2011-09-24 12:33:00,M,,,,
39,2011-09-22 16:00:00,892,16286.82,37.915,1.252138e+24,4.768342e+22,-0.00635815,368.067,20574760000000,-0.0098726,41.492,48669960000000,3534.718,45.885,85.434,-0.27179265,1836.159668,4.579,64.691,39.335,11302,2011-09-24 09:21:00,X,2011-09-24 10:24:00,CME,2011-09-24 11:50:00,SEP
40,2011-09-22 16:00:00,892,16286.82,37.915,1.252138e+24,4.768342e+22,-0.00635815,368.067,20574760000000,-0.0098726,41.492,48669960000000,3534.718,45.885,85.434,-0.27179265,1836.159668,4.579,64.691,39.335,11302,2011-09-24 09:21:00,X,2011-09-24 10:24:00,CME,2011-09-24 11:50:00,SEP
41,2011-09-22 16:00:00,892,16286.82,37.915,1.252138e+24,4.768342e+22,-0.00635815,368.067,20574760000000,-0.0098726,41.492,48669960000000,3534.718,45.885,85.434,-0.27179265,1836.159668,4.579,64.691,39.335,11302,2011-09-24 12:33:00,M,,,,
43,2011-09-22 16:12:00,892,16255.25,38.456,1.262167e+24,4.827234e+22,-0.00559197,326.94,20185380000000,-0.00865878,41.555,48938710000000,3636.729,45.934,84.8,-0.26439771,1865.255005,4.565,64.388,39.483,11302,2011-09-24 09:21:00,X,2011-09-24 10:24:00,CME,2011-09-24 11:50:00,SEP
44,2011-09-22 16:12:00,892,16255.25,38.456,1.262167e+24,4.827234e+22,-0.00559197,326.94,20185380000000,-0.00865878,41.555,48938710000000,3636.729,45.934,84.8,-0.26439771,1865.255005,4.565,64.388,39.483,11302,2011-09-24 09:21:00,X,2011-09-24 10:24:00,CME,2011-09-24 11:50:00,SEP
45,2011-09-22 16:12:00,892,16255.25,38.456,1.262167e+24,4.827234e+22,-0.00559197,326.94,20185380000000,-0.00865878,41.555,48938710000000,3636.729,45.934,84.8,-0.26439771,1865.255005,4.565,64.388,39.483,11302,2011-09-24 12:33:00,M,,,,
47,2011-09-22 16:24:00,892,16224.22,38.302,1.274001e+24,4.868867e+22,-0.00444447,262.784,15918820000000,-0.0069121,41.305,49541250000000,3649.03,45.884,85.185,-0.23523766,1869.635376,4.55,64.846,39.084,11302,2011-09-24 09:21:00,X,2011-09-24 10:24:00,CME,2011-09-24 11:50:00,SEP
48,2011-09-22 16:24:00,892,16224.22,38.302,1.274001e+24,4.868867e+22,-0.00444447,262.784,15918820000000,-0.0069121,41.305,49541250000000,3649.03,45.884,85.185,-0.23523766,1869.635376,4.55,64.846,39.084,11302,2011-09-24 09:21:00,X,2011-09-24 10:24:00,CME,2011-09-24 11:50:00,SEP
49,2011-09-22 16:24:00,892,16224.22,38.302,1.274001e+24,4.868867e+22,-0.00444447,262.784,15918820000000,-0.0069121,41.305,49541250000000,3649.03,45.884,85.185,-0.23523766,1869.635376,4.55,64.846,39.084,11302,2011-09-24 12:33:00,M,,,,
51,2011-09-22 16:36:00,892,16112.94,37.896,1.289935e+24,4.979098e+22,-0.00309721,186.703,12275720000000,-0.00478659,41.362,52258560000000,3874.003,45.521,93.386,-0.13197845,1871.994507,4.574,69.717,40.756,11302,2011-09-24 09:21:00,X,2011-09-24 10:24:00,CME,2011-09-24 11:50:00,SEP
52,2011-09-22 16:36:00,892,16112.94,37.896,1.289935e+24,4.979098e+22,-0.00309721,186.703,12275720000000,-0.00478659,41.362,52258560000000,3874.003,45.521,93.386,-0.13197845,1871.994507,4.574,69.717,40.756,11302,2011-09-24 09:21:00,X,2011-09-24 10:24:00,CME,2011-09-24 11:50:00,SEP
53,2011-09-22 16:36:00,892,16112.94,37.896,1.289935e+24,4.979098e+22,-0.00309721,186.703,12275720000000,-0.00478659,41.362,52258560000000,3874.003,45.521,93.386,-0.13197845,1871.994507,4.574,69.717,40.756,11302,2011-09-24 12:33:00,M,,,,
55,2011-09-22 16:48:00,892,16157.75,38.538,1.314336e+24,5.02389e+22,-0.00584765,358.169,23285820000000,-0.00911171,41.433,51960110000000,3796.733,45.795,88.974,-0.15519069,1879.281616,4.635,67.405,40.06,11302,2011-09-24 09:21:00,X,2011-09-24 10:24:00,CME,2011-09-24 11:50:00,SEP
56,2011-09-22 16:48:00,892,16157.75,38.538,1.314336e+24,5.02389e+22,-0.00584765,358.169,23285820000000,-0.00911171,41.433,51960110000000,3796.733,45.795,88.974,-0.15519069,1879.281616,4.635,67.405,40.06,11302,2011-09-24 09:21:00,X,2011-09-24 10:24:00,CME,2011-09-24 11:50:00,SEP
57,2011-09-22 16:48:00,892,16157.75,38.538,1.314336e+24,5.02389e+22,-0.00584765,358.169,23285820000000,-0.00911171,41.433,51960110000000,3796.733,45.795,88.974,-0.15519069,1879.281616,4.635,67.405,40.06,11302,2011-09-24 12:33:00,M,,,,
59,2011-09-22 17:00:00,892,16064.92,38.499,1.336654e+24,5.111946e+22,-0.0052863,331.187,19051010000000,-0.00830847,41.589,53910390000000,3898.515,45.765,85.722,-0.28797525,1902.869629,4.691,66.048,39.837,11302,2011-09-24 09:21:00,X,2011-09-24 10:24:00,CME,2011-09-24 11:50:00,SEP
60,2011-09-22 17:00:00,892,16064.92,38.499,1.336654e+24,5.111946e+22,-0.0052863,331.187,19051010000000,-0.00830847,41.589,53910390000000,3898.515,45.765,85.722,-0.28797525,1902.869629,4.691,66.048,39.837,11302,2011-09-24 09:21:00,X,2011-09-24 10:24:00,CME,2011-09-24 11:50:00,SEP
61,2011-09-22 17:00:00,892,16064.92,38.499,1.336654e+24,5.111946e+22,-0.0052863,331.187,19051010000000,-0.00830847,41.589,53910390000000,3898.515,45.765,85.722,-0.28797525,1902.869629,4.691,66.048,39.837,11302,2011-09-24 12:33:00,M,,,,
63,2011-10-19 22:12:00,940,6514.708,22.115,8.817503e+23,6.830633e+22,-0.0014559,148.373,6244426000000,-0.00354587,32.023,77638780000000,3584.584,37.383,95.501,0.00040144,2400.968506,4.373,92.173,41.821,11314,,,,,,
64,2011-10-19 22:12:00,940,6514.708,22.115,8.817503e+23,6.830633e+22,-0.0014559,148.373,6244426000000,-0.00354587,32.023,77638780000000,3584.584,37.383,95.501,0.00040144,2400.968506,4.373,92.173,41.821,11319,,,,,,
65,2011-10-19 22:24:00,940,6461.397,21.936,8.82927e+23,6.853929e+22,-0.00148877,153.181,5656181000000,-0.00366449,31.938,78004320000000,3591.928,37.224,95.009,0.00043193,2391.651611,4.384,91.648,41.484,11314,,,,,,
66,2011-10-19 22:24:00,940,6461.397,21.936,8.82927e+23,6.853929e+22,-0.00148877,153.181,5656181000000,-0.00366449,31.938,78004320000000,3591.928,37.224,95.009,0.00043193,2391.651611,4.384,91.648,41.484,11319,,,,,,
67,2011-10-19 22:36:00,940,6390.531,22.107,8.84582e+23,6.876323e+22,-0.00150665,157.035,7487118000000,-0.00376136,31.992,77767770000000,3561.655,37.333,94.306,0.0728506,2380.251465,4.406,90.998,41.094,11314,,,,,,
68,2011-10-19 22:36:00,940,6390.531,22.107,8.84582e+23,6.876323e+22,-0.00150665,157.035,7487118000000,-0.00376136,31.992,77767770000000,3561.655,37.333,94.306,0.0728506,2380.251465,4.406,90.998,41.094,11319,,,,,,
69,2011-10-19 22:48:00,940,6297.109,21.767,8.865025e+23,6.926175e+22,-0.00149473,158.441,8020252000000,-0.00379299,31.822,78570150000000,3567.074,37.281,93.731,0.07490621,2371.713623,4.392,90.392,40.86,11314,,,,,,
70,2011-10-19 22:48:00,940,6297.109,21.767,8.865025e+23,6.926175e+22,-0.00149473,158.441,8020252000000,-0.00379299,31.822,78570150000000,3567.074,37.281,93.731,0.07490621,2371.713623,4.392,90.392,40.86,11319,,,,,,
71,2011-10-19 23:00:00,940,6198.333,22.108,8.88402e+23,6.978108e+22,-0.00126135,136.123,6271731000000,-0.00325236,32.042,79210500000000,3558.685,37.409,93.196,0.11138926,2373.658691,4.361,89.846,40.374,11314,,,,,,
72,2011-10-19 23:00:00,940,6198.333,22.108,8.88402e+23,6.978108e+22,-0.00126135,136.123,6271731000000,-0.00325236,32.042,79210500000000,3558.685,37.409,93.196,0.11138926,2373.658691,4.361,89.846,40.374,11319,,,,,,
73,2011-10-19 23:12:00,940,6134.729,21.476,8.803451e+23,7.001527e+22,-0.00125185,135.266,5101456000000,-0.00322896,31.59,78096640000000,3532.724,36.953,92.928,0.05109101,2354.138184,4.34,89.724,39.982,11314,,,,,,
74,2011-10-19 23:12:00,940,6134.729,21.476,8.803451e+23,7.001527e+22,-0.00125185,135.266,5101456000000,-0.00322896,31.59,78096640000000,3532.724,36.953,92.928,0.05109101,2354.138184,4.34,89.724,39.982,11319,,,,,,
75,2011-10-19 23:24:00,940,6045.739,21.356,8.785181e+23,7.060939e+22,-0.00119643,130.91,5239363000000,-0.00311324,31.491,79440460000000,3576.21,36.996,92.536,0.06856829,2352.725098,4.369,89.339,39.987,11314,,,,,,
76,2011-10-19 23:24:00,940,6045.739,21.356,8.785181e+23,7.060939e+22,-0.00119643,130.91,5239363000000,-0.00311324,31.491,79440460000000,3576.21,36.996,92.536,0.06856829,2352.725098,4.369,89.339,39.987,11319,,,,,,
77,2011-10-19 23:36:00,940,6036.723,21.334,8.764065e+23,7.060505e+22,-0.00134108,146.603,6546765000000,-0.00348663,31.435,78401430000000,3543.788,36.915,92.31,0.06755337,2346.097412,4.355,89.127,39.757,11314,,,,,,
78,2011-10-19 23:36:00,940,6036.723,21.334,8.764065e+23,7.060505e+22,-0.00134108,146.603,6546765000000,-0.00348663,31.435,78401430000000,3543.788,36.915,92.31,0.06755337,2346.097412,4.355,89.127,39.757,11319,,,,,,
79,2011-10-19 23:48:00,940,6000.929,21.152,8.76669e+23,7.086496e+22,-0.00120791,132.871,5710226000000,-0.00315718,31.384,78543050000000,3555.253,36.853,91.748,0.08012743,2336.273926,4.387,88.493,39.573,11314,,,,,,
80,2011-10-19 23:48:00,940,6000.929,21.152,8.76669e+23,7.086496e+22,-0.00120791,132.871,5710226000000,-0.00315718,31.384,78543050000000,3555.253,36.853,91.748,0.08012743,2336.273926,4.387,88.493,39.573,11319,,,,,,
81,2011-10-19 22:12:00,976,7050.459,23.577,7.527361e+23,5.866803e+22,-0.00430719,346.259,16765740000000,-0.0095691,33.264,66341730000000,3755.736,39.234,92.561,-0.18632716,1946.270142,4.753,82.02,45.782,11324,,,,,,
82,2011-10-19 22:12:00,976,7050.459,23.577,7.527361e+23,5.866803e+22,-0.00430719,346.259,16765740000000,-0.0095691,33.264,66341730000000,3755.736,39.234,92.561,-0.18632716,1946.270142,4.753,82.02,45.782,11325,,,,,,
83,2011-10-19 22:24:00,976,7051.345,23.481,7.535143e+23,5.866734e+22,-0.00429971,345.972,14158150000000,-0.00958917,33.155,66471250000000,3744.713,39.264,93.057,-0.19472316,1956.845947,4.75,81.997,45.595,11324,,,,,,
84,2011-10-19 22:24:00,976,7051.345,23.481,7.535143e+23,5.866734e+22,-0.00429971,345.972,14158150000000,-0.00958917,33.155,66471250000000,3744.713,39.264,93.057,-0.19472316,1956.845947,4.75,81.997,45.595,11325,,,,,,
85,2011-10-19 22:36:00,976,7067.317,23.516,7.571828e+23,5.878577e+22,-0.00417528,336.824,14390660000000,-0.0093208,33.218,66360080000000,3736.738,39.031,92.602,-0.14687687,1952.414795,4.757,82.017,45.452,11324,,,,,,
86,2011-10-19 22:36:00,976,7067.317,23.516,7.571828e+23,5.878577e+22,-0.00417528,336.824,14390660000000,-0.0093208,33.218,66360080000000,3736.738,39.031,92.602,-0.14687687,1952.414795,4.757,82.017,45.452,11325,,,,,,
87,2011-10-19 22:48:00,976,7015.757,23.921,7.625876e+23,5.887608e+22,-0.00383567,313.931,10563910000000,-0.00870301,33.426,66608840000000,3708.382,39.53,92.205,-0.1676887,1949.654053,4.742,81.25,45.07,11324,,,,,,
88,2011-10-19 22:48:00,976,7015.757,23.921,7.625876e+23,5.887608e+22,-0.00383567,313.931,10563910000000,-0.00870301,33.426,66608840000000,3708.382,39.53,92.205,-0.1676887,1949.654053,4.742,81.25,45.07,11325,,,,,,
89,2011-10-19 23:00:00,976,6845.518,23.505,7.56111e+23,5.953654e+22,-0.00471789,392.368,15740900000000,-0.01079845,33.056,67382950000000,3759.295,39.479,91.567,-0.13899249,1949.570923,4.735,80.736,44.776,11324,,,,,,
90,2011-10-19 23:00:00,976,6845.518,23.505,7.56111e+23,5.953654e+22,-0.00471789,392.368,15740900000000,-0.01079845,33.056,67382950000000,3759.295,39.479,91.567,-0.13899249,1949.570923,4.735,80.736,44.776,11325,,,,,,
91,2011-10-19 23:12:00,976,6836.581,23.671,7.592552e+23,5.96916e+22,-0.00520094,434.928,17985920000000,-0.01193993,33.27,67945820000000,3783.919,39.307,93.668,-0.10369679,1959.20459,4.722,81.816,44.765,11324,,,,,,
92,2011-10-19 23:12:00,976,6836.581,23.671,7.592552e+23,5.96916e+22,-0.00520094,434.928,17985920000000,-0.01193993,33.27,67945820000000,3783.919,39.307,93.668,-0.10369679,1959.20459,4.722,81.816,44.765,11325,,,,,,
93,2011-10-19 23:24:00,976,6724.602,22.558,7.469617e+23,6.026215e+22,-0.00385119,322.114,11957380000000,-0.00877987,32.446,66163910000000,3733.279,38.95,90.218,-0.11630274,1968.695435,4.749,80.307,44.438,11324,,,,,,
94,2011-10-19 23:24:00,976,6724.602,22.558,7.469617e+23,6.026215e+22,-0.00385119,322.114,11957380000000,-0.00877987,32.446,66163910000000,3733.279,38.95,90.218,-0.11630274,1968.695435,4.749,80.307,44.438,11325,,,,,,
95,2011-10-19 23:36:00,976,6755.486,23.31,7.578031e+23,6.033026e+22,-0.00392594,331.604,11837150000000,-0.00904298,32.94,67430770000000,3758.089,39.128,91.586,-0.06651773,1981.304199,4.745,81.043,44.589,11324,,,,,,
96,2011-10-19 23:36:00,976,6755.486,23.31,7.578031e+23,6.033026e+22,-0.00392594,331.604,11837150000000,-0.00904298,32.94,67430770000000,3758.089,39.128,91.586,-0.06651773,1981.304199,4.745,81.043,44.589,11325,,,,,,
97,2011-10-19 23:48:00,976,6848.905,23.806,7.657446e+23,6.013826e+22,-0.00577938,486.543,21158740000000,-0.01330588,33.123,67372220000000,3745.543,39.393,92.957,-0.08809751,1986.033691,4.745,81.241,44.776,11324,,,,,,
98,2011-10-19 23:48:00,976,6848.905,23.806,7.657446e+23,6.013826e+22,-0.00577938,486.543,21158740000000,-0.01330588,33.123,67372220000000,3745.543,39.393,92.957,-0.08809751,1986.033691,4.745,81.241,44.776,11325,,,,,,
99,2011-12-13 13:00:00,1183,1868.821,3.231,1.549162e+23,4.251131e+22,0.00195666,122.123,3706474000000,0.00616847,20.817,39397190000000,1961.74,25.279,74.527,-0.05243226,848.941101,3.857,74.068,32.93,11376,,,,,,
100,2011-12-13 13:00:00,1183,1868.821,3.231,1.549162e+23,4.251131e+22,0.00195666,122.123,3706474000000,0.00616847,20.817,39397190000000,1961.74,25.279,74.527,-0.05243226,848.941101,3.857,74.068,32.93,11377,,,,,,
101,2011-12-13 13:12:00,1183,1847.628,3.242,1.547568e+23,4.279982e+22,0.00190824,120.353,3100948000000,0.00605386,20.765,39677380000000,1963.238,25.322,74.257,-0.05480742,847.821472,3.825,73.885,33.039,11376,,,,,,
102,2011-12-13 13:12:00,1183,1847.628,3.242,1.547568e+23,4.279982e+22,0.00190824,120.353,3100948000000,0.00605386,20.765,39677380000000,1963.238,25.322,74.257,-0.05480742,847.821472,3.825,73.885,33.039,11377,,,,,,
103,2011-12-13 13:24:00,1183,1860.761,3.246,1.5516e+23,4.271723e+22,0.00168033,105.504,2624906000000,0.00530742,20.863,38953250000000,1922.543,25.271,74.549,-0.05461892,841.931946,3.785,74.199,32.774,11376,,,,,,
104,2011-12-13 13:24:00,1183,1860.761,3.246,1.5516e+23,4.271723e+22,0.00168033,105.504,2624906000000,0.00530742,20.863,38953250000000,1922.543,25.271,74.549,-0.05461892,841.931946,3.785,74.199,32.774,11377,,,,,,
105,2011-12-13 13:36:00,1183,1862.092,3.405,1.560821e+23,4.284499e+22,0.00173324,109.388,2242562000000,0.00549054,20.986,39884730000000,1952.333,25.445,74.919,-0.0433653,839.307739,3.775,74.446,33.027,11376,,,,,,
106,2011-12-13 13:36:00,1183,1862.092,3.405,1.560821e+23,4.284499e+22,0.00173324,109.388,2242562000000,0.00549054,20.986,39884730000000,1952.333,25.445,74.919,-0.0433653,839.307739,3.775,74.446,33.027,11377,,,,,,
107,2011-12-13 13:48:00,1183,1865.915,3.103,1.567495e+23,4.29689e+22,0.00170846,108.068,1179577000000,0.0054144,20.95,40330470000000,1983.636,25.325,75.073,-0.03658432,829.220215,3.748,74.644,33.252,11376,,,,,,
108,2011-12-13 13:48:00,1183,1865.915,3.103,1.567495e+23,4.29689e+22,0.00170846,108.068,1179577000000,0.0054144,20.95,40330470000000,1983.636,25.325,75.073,-0.03658432,829.220215,3.748,74.644,33.252,11377,,,,,,
109,2011-12-13 14:00:00,1183,1862.625,3.366,1.585682e+23,4.324975e+22,0.0017302,110.909,2181704000000,0.00553626,21.122,40658680000000,1994.153,25.598,74.814,-0.02108143,832.017761,3.716,74.643,32.942,11376,,,,,,
110,2011-12-13 14:00:00,1183,1862.625,3.366,1.585682e+23,4.324975e+22,0.0017302,110.909,2181704000000,0.00553626,21.122,40658680000000,1994.153,25.598,74.814,-0.02108143,832.017761,3.716,74.643,32.942,11377,,,,,,
111,2011-12-13 14:12:00,1183,1840.006,3.5,1.581284e+23,4.35491e+22,0.00193397,125.149,3814666000000,0.00621162,21.081,41365210000000,2021.499,25.551,74.704,-0.06460613,833.286255,3.656,74.337,32.816,11376,,,,,,
112,2011-12-13 14:12:00,1183,1840.006,3.5,1.581284e+23,4.35491e+22,0.00193397,125.149,3814666000000,0.00621162,21.081,41365210000000,2021.499,25.551,74.704,-0.06460613,833.286255,3.656,74.337,32.816,11377,,,,,,
113,2011-12-13 14:24:00,1183,1837.58,3.353,1.594744e+23,4.383457e+22,0.00172034,112.417,2482718000000,0.00556263,21.183,41608110000000,2028.65,25.549,74.383,-0.04630346,842.449219,3.703,74.266,32.897,11376,,,,,,
114,2011-12-13 14:24:00,1183,1837.58,3.353,1.594744e+23,4.383457e+22,0.00172034,112.417,2482718000000,0.00556263,21.183,41608110000000,2028.65,25.549,74.383,-0.04630346,842.449219,3.703,74.266,32.897,11377,,,,,,
